DATAFLOW,LAST UPDATE,freq,nrg_bal,siec,unit,geo,TIME_PERIOD,OBS_VALUE,OBS_FLAG
ESTAT:TEN00125(1.0),28/04/23 11:00:00,A,FC_OTH_HH_E,O4669,KTOE,RS,2015,0.000,
ESTAT:TEN00125(1.0),28/04/23 11:00:00,A,FC_OTH_HH_E,O4669,KTOE,RS,2016,0.000,
ESTAT:TEN00125(1.0),28/04/23 11:00:00,A,FC_OTH_HH_E,O4669,KTOE,RS,2017,0.000,
ESTAT:TEN00125(1.0),28/04/23 11:00:00,A,FC_OTH_HH_E,O4669,KTOE,RS,2018,0.000,
ESTAT:TEN00125(1.0),28/04/23 11:00:00,A,FC_OTH_HH_E,O4669,KTOE,RS,2019,0.000,
ESTAT:TEN00125(1.0),28/04/23 11:00:00,A,FC_OTH_HH_E,O4669,KTOE,RS,2020,0.000,
ESTAT:TEN00125(1.0),28/04/23 11:00:00,A,FC_OTH_HH_E,O4669,KTOE,RS,2021,0.000,
ESTAT:TEN00125(1.0),28/04/23 11:00:00,A,FC_OTH_HH_E,O4669,KTOE,SE,2010,0.000,
ESTAT:TEN00125(1.0),28/04/23 11:00:00,A,FC_OTH_HH_E,O4669,KTOE,SE,2011,0.000,
ESTAT:TEN00125(1.0),28/04/23 11:00:00,A,FC_OTH_HH_E,O4669,KTOE,SE,2012,0.000,
ESTAT:TEN00125(1.0),28/04/23 11:00:00,A,FC_OTH_HH_E,O4669,KTOE,SE,2013,0.000,
ESTAT:TEN00125(1.0),28/04/23 11:00:00,A,FC_OTH_HH_E,O4669,KTOE,SE,2014,0.000,
ESTAT:TEN00125(1.0),28/04/23 11:00:00,A,FC_OTH_HH_E,O4669,KTOE,SE,2015,0.000,
ESTAT:TEN00125(1.0),28/04/23 11:00:00,A,FC_OTH_HH_E,O4669,KTOE,SE,2016,0.000,
ESTAT:TEN00125(1.0),28/04/23 11:00:00,A,FC_OTH_HH_E,O4669,KTOE,SE,2017,0.000,
ESTAT:TEN00125(1.0),28/04/23 11:00:00,A,FC_OTH_HH_E,O4669,KTOE,SE,2018,0.000,
ESTAT:TEN00125(1.0),28/04/23 11:00:00,A,FC_OTH_HH_E,O4669,KTOE,SE,2019,0.000,
ESTAT:TEN00125(1.0),28/04/23 11:00:00,A,FC_OTH_HH_E,O4669,KTOE,SE,2020,0.000,
ESTAT:TEN00125(1.0),28/04/23 11:00:00,A,FC_OTH_HH_E,O4669,KTOE,SE,2021,0.000,
ESTAT:TEN00125(1.0),28/04/23 11:00:00,A,FC_OTH_HH_E,O4669,KTOE,SI,2010,0.000,
ESTAT:TEN00125(1.0),28/04/23 11:00:00,A,FC_OTH_HH_E,O4669,KTOE,SI,2011,0.000,
ESTAT:TEN00125(1.0),28/04/23 11:00:00,A,FC_OTH_HH_E,O4669,KTOE,SI,2012,0.000,
ESTAT:TEN00125(1.0),28/04/23 11:00:00,A,FC_OTH_HH_E,O4669,KTOE,SI,2013,0.000,
ESTAT:TEN00125(1.0),28/04/23 11:00:00,A,FC_OTH_HH_E,O4669,KTOE,SI,2014,0.000,
ESTAT:TEN00125(1.0),28/04/23 11:00:00,A,FC_OTH_HH_E,O4669,KTOE,SI,2015,0.000,
ESTAT:TEN00125(1.0),28/04/23 11:00:00,A,FC_OTH_HH_E,O4669,KTOE,SI,2016,0.000,
ESTAT:TEN00125(1.0),28/04/23 11:00:00,A,FC_OTH_HH_E,O4669,KTOE,SI,2017,0.000,
ESTAT:TEN00125(1.0),28/04/23 11:00:00,A,FC_OTH_HH_E,O4669,KTOE,SI,2018,0.000,
ESTAT:TEN00125(1.0),28/04/23 11:00:00,A,FC_OTH_HH_E,O4669,KTOE,SI,2019,0.000,
ESTAT:TEN00125(1.0),28/04/23 11:00:00,A,FC_OTH_HH_E,O4669,KTOE,SI,2020,0.000,
ESTAT:TEN00125(1.0),28/04/23 11:00:00,A,FC_OTH_HH_E,O4669,KTOE,SI,2021,0.000,
ESTAT:TEN00125(1.0),28/04/23 11:00:00,A,FC_OTH_HH_E,O4669,KTOE,SK,2010,0.000,
ESTAT:TEN00125(1.0),28/04/23 11:00:00,A,FC_OTH_HH_E,O4669,KTOE,SK,2011,0.000,
ESTAT:TEN00125(1.0),28/04/23 11:00:00,A,FC_OTH_HH_E,O4669,KTOE,SK,2012,0.000,
ESTAT:TEN00125(1.0),28/04/23 11:00:00,A,FC_OTH_HH_E,O4669,KTOE,SK,2013,0.000,
ESTAT:TEN00125(1.0),28/04/23 11:00:00,A,FC_OTH_HH_E,O4669,KTOE,SK,2014,0.000,
ESTAT:TEN00125(1.0),28/04/23 11:00:00,A,FC_OTH_HH_E,O4669,KTOE,SK,2015,0.000,
ESTAT:TEN00125(1.0),28/04/23 11:00:00,A,FC_OTH_HH_E,O4669,KTOE,SK,2016,0.000,
ESTAT:TEN00125(1.0),28/04/23 11:00:00,A,FC_OTH_HH_E,O4669,KTOE,SK,2017,0.000,
ESTAT:TEN00125(1.0),28/04/23 11:00:00,A,FC_OTH_HH_E,O4669,KTOE,SK,2018,0.000,
ESTAT:TEN00125(1.0),28/04/23 11:00:00,A,FC_OTH_HH_E,O4669,KTOE,SK,2019,0.000,
ESTAT:TEN00125(1.0),28/04/23 11:00:00,A,FC_OTH_HH_E,O4669,KTOE,SK,2020,0.000,
ESTAT:TEN00125(1.0),28/04/23 11:00:00,A,FC_OTH_HH_E,O4669,KTOE,SK,2021,0.000,
ESTAT:TEN00125(1.0),28/04/23 11:00:00,A,FC_OTH_HH_E,O4669,KTOE,TR,2010,56.492,
ESTAT:TEN00125(1.0),28/04/23 11:00:00,A,FC_OTH_HH_E,O4669,KTOE,TR,2011,67.999,
ESTAT:TEN00125(1.0),28/04/23 11:00:00,A,FC_OTH_HH_E,O4669,KTOE,TR,2012,50.215,
ESTAT:TEN00125(1.0),28/04/23 11:00:00,A,FC_OTH_HH_E,O4669,KTOE,TR,2013,58.584,
ESTAT:TEN00125(1.0),28/04/23 11:00:00,A,FC_OTH_HH_E,O4669,KTOE,TR,2014,35.569,
ESTAT:TEN00125(1.0),28/04/23 11:00:00,A,FC_OTH_HH_E,O4669,KTOE,TR,2015,45.295,
ESTAT:TEN00125(1.0),28/04/23 11:00:00,A,FC_OTH_HH_E,O4669,KTOE,TR,2016,15.764,
ESTAT:TEN00125(1.0),28/04/23 11:00:00,A,FC_OTH_HH_E,O4669,KTOE,TR,2017,15.674,
ESTAT:TEN00125(1.0),28/04/23 11:00:00,A,FC_OTH_HH_E,O4669,KTOE,TR,2018,8.369,
ESTAT:TEN00125(1.0),28/04/23 11:00:00,A,FC_OTH_HH_E,O4669,KTOE,TR,2019,9.415,
ESTAT:TEN00125(1.0),28/04/23 11:00:00,A,FC_OTH_HH_E,O4669,KTOE,TR,2020,8.859,
ESTAT:TEN00125(1.0),28/04/23 11:00:00,A,FC_OTH_HH_E,O4669,KTOE,TR,2021,2.112,
ESTAT:TEN00125(1.0),28/04/23 11:00:00,A,FC_OTH_HH_E,O4669,KTOE,UA,2010,8.216,
ESTAT:TEN00125(1.0),28/04/23 11:00:00,A,FC_OTH_HH_E,O4669,KTOE,UA,2011,0.000,
ESTAT:TEN00125(1.0),28/04/23 11:00:00,A,FC_OTH_HH_E,O4669,KTOE,UA,2012,0.000,
ESTAT:TEN00125(1.0),28/04/23 11:00:00,A,FC_OTH_HH_E,O4669,KTOE,UA,2013,0.000,
ESTAT:TEN00125(1.0),28/04/23 11:00:00,A,FC_OTH_HH_E,O4669,KTOE,UA,2014,0.000,
ESTAT:TEN00125(1.0),28/04/23 11:00:00,A,FC_OTH_HH_E,O4669,KTOE,UA,2015,0.000,
ESTAT:TEN00125(1.0),28/04/23 11:00:00,A,FC_OTH_HH_E,O4669,KTOE,UA,2016,0.000,
ESTAT:TEN00125(1.0),28/04/23 11:00:00,A,FC_OTH_HH_E,O4669,KTOE,UA,2017,0.000,
ESTAT:TEN00125(1.0),28/04/23 11:00:00,A,FC_OTH_HH_E,O4669,KTOE,UA,2018,0.000,
ESTAT:TEN00125(1.0),28/04/23 11:00:00,A,FC_OTH_HH_E,O4669,KTOE,UA,2019,0.000,
ESTAT:TEN00125(1.0),28/04/23 11:00:00,A,FC_OTH_HH_E,O4669,KTOE,UA,2020,0.000,
ESTAT:TEN00125(1.0),28/04/23 11:00:00,A,FC_OTH_HH_E,O4669,KTOE,UK,2010,2642.859,
ESTAT:TEN00125(1.0),28/04/23 11:00:00,A,FC_OTH_HH_E,O4669,KTOE,UK,2011,2078.747,
ESTAT:TEN00125(1.0),28/04/23 11:00:00,A,FC_OTH_HH_E,O4669,KTOE,UK,2012,2091.872,
ESTAT:TEN00125(1.0),28/04/23 11:00:00,A,FC_OTH_HH_E,O4669,KTOE,UK,2013,2228.286,
ESTAT:TEN00125(1.0),28/04/23 11:00:00,A,FC_OTH_HH_E,O4669,KTOE,UK,2014,2001.103,
ESTAT:TEN00125(1.0),28/04/23 11:00:00,A,FC_OTH_HH_E,O4669,KTOE,UK,2015,2015.351,
ESTAT:TEN00125(1.0),28/04/23 11:00:00,A,FC_OTH_HH_E,O4669,KTOE,UK,2016,2003.210,
ESTAT:TEN00125(1.0),28/04/23 11:00:00,A,FC_OTH_HH_E,O4669,KTOE,UK,2017,1950.058,
ESTAT:TEN00125(1.0),28/04/23 11:00:00,A,FC_OTH_HH_E,O4669,KTOE,UK,2018,1996.400,
ESTAT:TEN00125(1.0),28/04/23 11:00:00,A,FC_OTH_HH_E,O4669,KTOE,UK,2019,1979.517,
ESTAT:TEN00125(1.0),28/04/23 11:00:00,A,FC_OTH_HH_E,O4669,KTOE,XK,2010,0.000,
ESTAT:TEN00125(1.0),28/04/23 11:00:00,A,FC_OTH_HH_E,O4669,KTOE,XK,2011,0.000,
ESTAT:TEN00125(1.0),28/04/23 11:00:00,A,FC_OTH_HH_E,O4669,KTOE,XK,2012,0.000,
ESTAT:TEN00125(1.0),28/04/23 11:00:00,A,FC_OTH_HH_E,O4669,KTOE,XK,2013,0.000,
ESTAT:TEN00125(1.0),28/04/23 11:00:00,A,FC_OTH_HH_E,O4669,KTOE,XK,2014,0.000,
ESTAT:TEN00125(1.0),28/04/23 11:00:00,A,FC_OTH_HH_E,O4669,KTOE,XK,2015,0.000,
ESTAT:TEN00125(1.0),28/04/23 11:00:00,A,FC_OTH_HH_E,O4669,KTOE,XK,2016,0.000,
ESTAT:TEN00125(1.0),28/04/23 11:00:00,A,FC_OTH_HH_E,O4669,KTOE,XK,2017,0.000,
ESTAT:TEN00125(1.0),28/04/23 11:00:00,A,FC_OTH_HH_E,O4669,KTOE,XK,2018,0.000,
ESTAT:TEN00125(1.0),28/04/23 11:00:00,A,FC_OTH_HH_E,O4669,KTOE,XK,2019,0.000,
ESTAT:TEN00125(1.0),28/04/23 11:00:00,A,FC_OTH_HH_E,O4669,KTOE,XK,2020,0.000,
ESTAT:TEN00125(1.0),28/04/23 11:00:00,A,FC_OTH_HH_E,O4669,KTOE,XK,2021,0.000,
ESTAT:TEN00125(1.0),28/04/23 11:00:00,A,FC_OTH_HH_E,RA410,KTOE,AL,2010,2.006,
ESTAT:TEN00125(1.0),28/04/23 11:00:00,A,FC_OTH_HH_E,RA410,KTOE,AL,2011,5.374,
ESTAT:TEN00125(1.0),28/04/23 11:00:00,A,FC_OTH_HH_E,RA410,KTOE,AL,2012,5.374,
ESTAT:TEN00125(1.0),28/04/23 11:00:00,A,FC_OTH_HH_E,RA410,KTOE,AL,2013,5.374,
ESTAT:TEN00125(1.0),28/04/23 11:00:00,A,FC_OTH_HH_E,RA410,KTOE,AL,2014,5.374,
ESTAT:TEN00125(1.0),28/04/23 11:00:00,A,FC_OTH_HH_E,RA410,KTOE,AL,2015,6.377,
ESTAT:TEN00125(1.0),28/04/23 11:00:00,A,FC_OTH_HH_E,RA410,KTOE,AL,2016,6.500,
ESTAT:TEN00125(1.0),28/04/23 11:00:00,A,FC_OTH_HH_E,RA410,KTOE,AL,2017,7.500,
ESTAT:TEN00125(1.0),28/04/23 11:00:00,A,FC_OTH_HH_E,RA410,KTOE,AL,2018,7.580,
ESTAT:TEN00125(1.0),28/04/23 11:00:00,A,FC_OTH_HH_E,RA410,KTOE,AL,2019,7.800,
ESTAT:TEN00125(1.0),28/04/23 11:00:00,A,FC_OTH_HH_E,RA410,KTOE,AL,2020,7.801,
ESTAT:TEN00125(1.0),28/04/23 11:00:00,A,FC_OTH_HH_E,RA410,KTOE,AL,2021,8.120,
ESTAT:TEN00125(1.0),28/04/23 11:00:00,A,FC_OTH_HH_E,RA410,KTOE,AT,2010,109.662,
ESTAT:TEN00125(1.0),28/04/23 11:00:00,A,FC_OTH_HH_E,RA410,KTOE,AT,2011,103.118,
ESTAT:TEN00125(1.0),28/04/23 11:00:00,A,FC_OTH_HH_E,RA410,KTOE,AT,2012,107.896,
ESTAT:TEN00125(1.0),28/04/23 11:00:00,A,FC_OTH_HH_E,RA410,KTOE,AT,2013,119.221,
ESTAT:TEN00125(1.0),28/04/23 11:00:00,A,FC_OTH_HH_E,RA410,KTOE,AT,2014,117.079,
ESTAT:TEN00125(1.0),28/04/23 11:00:00,A,FC_OTH_HH_E,RA410,KTOE,AT,2015,127.428,
ESTAT:TEN00125(1.0),28/04/23 11:00:00,A,FC_OTH_HH_E,RA410,KTOE,AT,2016,131.121,
ESTAT:TEN00125(1.0),28/04/23 11:00:00,A,FC_OTH_HH_E,RA410,KTOE,AT,2017,121.636,
ESTAT:TEN00125(1.0),28/04/23 11:00:00,A,FC_OTH_HH_E,RA410,KTOE,AT,2018,110.896,
ESTAT:TEN00125(1.0),28/04/23 11:00:00,A,FC_OTH_HH_E,RA410,KTOE,AT,2019,112.768,
ESTAT:TEN00125(1.0),28/04/23 11:00:00,A,FC_OTH_HH_E,RA410,KTOE,AT,2020,109.428,
ESTAT:TEN00125(1.0),28/04/23 11:00:00,A,FC_OTH_HH_E,RA410,KTOE,AT,2021,122.635,
ESTAT:TEN00125(1.0),28/04/23 11:00:00,A,FC_OTH_HH_E,RA410,KTOE,BA,2014,0.000,
ESTAT:TEN00125(1.0),28/04/23 11:00:00,A,FC_OTH_HH_E,RA410,KTOE,BA,2015,0.000,
ESTAT:TEN00125(1.0),28/04/23 11:00:00,A,FC_OTH_HH_E,RA410,KTOE,BA,2016,0.000,
ESTAT:TEN00125(1.0),28/04/23 11:00:00,A,FC_OTH_HH_E,RA410,KTOE,BA,2017,0.000,
ESTAT:TEN00125(1.0),28/04/23 11:00:00,A,FC_OTH_HH_E,RA410,KTOE,BA,2018,0.000,
ESTAT:TEN00125(1.0),28/04/23 11:00:00,A,FC_OTH_HH_E,RA410,KTOE,BA,2019,0.000,
ESTAT:TEN00125(1.0),28/04/23 11:00:00,A,FC_OTH_HH_E,RA410,KTOE,BA,2020,0.000,
ESTAT:TEN00125(1.0),28/04/23 11:00:00,A,FC_OTH_HH_E,RA410,KTOE,BA,2021,0.000,
ESTAT:TEN00125(1.0),28/04/23 11:00:00,A,FC_OTH_HH_E,RA410,KTOE,BE,2010,11.257,
ESTAT:TEN00125(1.0),28/04/23 11:00:00,A,FC_OTH_HH_E,RA410,KTOE,BE,2011,12.960,
ESTAT:TEN00125(1.0),28/04/23 11:00:00,A,FC_OTH_HH_E,RA410,KTOE,BE,2012,13.667,
ESTAT:TEN00125(1.0),28/04/23 11:00:00,A,FC_OTH_HH_E,RA410,KTOE,BE,2013,17.455,
ESTAT:TEN00125(1.0),28/04/23 11:00:00,A,FC_OTH_HH_E,RA410,KTOE,BE,2014,20.710,
ESTAT:TEN00125(1.0),28/04/23 11:00:00,A,FC_OTH_HH_E,RA410,KTOE,BE,2015,22.635,
ESTAT:TEN00125(1.0),28/04/23 11:00:00,A,FC_OTH_HH_E,RA410,KTOE,BE,2016,21.596,
ESTAT:TEN00125(1.0),28/04/23 11:00:00,A,FC_OTH_HH_E,RA410,KTOE,BE,2017,22.468,
ESTAT:TEN00125(1.0),28/04/23 11:00:00,A,FC_OTH_HH_E,RA410,KTOE,BE,2018,24.470,
ESTAT:TEN00125(1.0),28/04/23 11:00:00,A,FC_OTH_HH_E,RA410,KTOE,BE,2019,24.348,
ESTAT:TEN00125(1.0),28/04/23 11:00:00,A,FC_OTH_HH_E,RA410,KTOE,BE,2020,25.222,
ESTAT:TEN00125(1.0),28/04/23 11:00:00,A,FC_OTH_HH_E,RA410,KTOE,BE,2021,24.398,
ESTAT:TEN00125(1.0),28/04/23 11:00:00,A,FC_OTH_HH_E,RA410,KTOE,BG,2010,6.449,
ESTAT:TEN00125(1.0),28/04/23 11:00:00,A,FC_OTH_HH_E,RA410,KTOE,BG,2011,7.954,
ESTAT:TEN00125(1.0),28/04/23 11:00:00,A,FC_OTH_HH_E,RA410,KTOE,BG,2012,8.240,
ESTAT:TEN00125(1.0),28/04/23 11:00:00,A,FC_OTH_HH_E,RA410,KTOE,BG,2013,8.957,
ESTAT:TEN00125(1.0),28/04/23 11:00:00,A,FC_OTH_HH_E,RA410,KTOE,BG,2014,9.434,
ESTAT:TEN00125(1.0),28/04/23 11:00:00,A,FC_OTH_HH_E,RA410,KTOE,BG,2015,9.649,
ESTAT:TEN00125(1.0),28/04/23 11:00:00,A,FC_OTH_HH_E,RA410,KTOE,BG,2016,9.649,
ESTAT:TEN00125(1.0),28/04/23 11:00:00,A,FC_OTH_HH_E,RA410,KTOE,BG,2017,9.971,
ESTAT:TEN00125(1.0),28/04/23 11:00:00,A,FC_OTH_HH_E,RA410,KTOE,BG,2018,10.472,
ESTAT:TEN00125(1.0),28/04/23 11:00:00,A,FC_OTH_HH_E,RA410,KTOE,BG,2019,10.953,
ESTAT:TEN00125(1.0),28/04/23 11:00:00,A,FC_OTH_HH_E,RA410,KTOE,BG,2020,11.510,
ESTAT:TEN00125(1.0),28/04/23 11:00:00,A,FC_OTH_HH_E,RA410,KTOE,BG,2021,12.254,
ESTAT:TEN00125(1.0),28/04/23 11:00:00,A,FC_OTH_HH_E,RA410,KTOE,CY,2010,51.662,
ESTAT:TEN00125(1.0),28/04/23 11:00:00,A,FC_OTH_HH_E,RA410,KTOE,CY,2011,53.287,
ESTAT:TEN00125(1.0),28/04/23 11:00:00,A,FC_OTH_HH_E,RA410,KTOE,CY,2012,54.815,
ESTAT:TEN00125(1.0),28/04/23 11:00:00,A,FC_OTH_HH_E,RA410,KTOE,CY,2013,55.842,
ESTAT:TEN00125(1.0),28/04/23 11:00:00,A,FC_OTH_HH_E,RA410,KTOE,CY,2014,56.774,
ESTAT:TEN00125(1.0),28/04/23 11:00:00,A,FC_OTH_HH_E,RA410,KTOE,CY,2015,57.681,
ESTAT:TEN00125(1.0),28/04/23 11:00:00,A,FC_OTH_HH_E,RA410,KTOE,CY,2016,58.613,
ESTAT:TEN00125(1.0),28/04/23 11:00:00,A,FC_OTH_HH_E,RA410,KTOE,CY,2017,59.684,
ESTAT:TEN00125(1.0),28/04/23 11:00:00,A,FC_OTH_HH_E,RA410,KTOE,CY,2018,60.872,
ESTAT:TEN00125(1.0),28/04/23 11:00:00,A,FC_OTH_HH_E,RA410,KTOE,CY,2019,61.829,
ESTAT:TEN00125(1.0),28/04/23 11:00:00,A,FC_OTH_HH_E,RA410,KTOE,CY,2020,62.874,
ESTAT:TEN00125(1.0),28/04/23 11:00:00,A,FC_OTH_HH_E,RA410,KTOE,CY,2021,63.971,
ESTAT:TEN00125(1.0),28/04/23 11:00:00,A,FC_OTH_HH_E,RA410,KTOE,CZ,2010,6.795,
ESTAT:TEN00125(1.0),28/04/23 11:00:00,A,FC_OTH_HH_E,RA410,KTOE,CZ,2011,8.532,
ESTAT:TEN00125(1.0),28/04/23 11:00:00,A,FC_OTH_HH_E,RA410,KTOE,CZ,2012,9.876,
ESTAT:TEN00125(1.0),28/04/23 11:00:00,A,FC_OTH_HH_E,RA410,KTOE,CZ,2013,10.812,
ESTAT:TEN00125(1.0),28/04/23 11:00:00,A,FC_OTH_HH_E,RA410,KTOE,CZ,2014,11.526,
ESTAT:TEN00125(1.0),28/04/23 11:00:00,A,FC_OTH_HH_E,RA410,KTOE,CZ,2015,12.335,
ESTAT:TEN00125(1.0),28/04/23 11:00:00,A,FC_OTH_HH_E,RA410,KTOE,CZ,2016,13.021,
ESTAT:TEN00125(1.0),28/04/23 11:00:00,A,FC_OTH_HH_E,RA410,KTOE,CZ,2017,13.632,
ESTAT:TEN00125(1.0),28/04/23 11:00:00,A,FC_OTH_HH_E,RA410,KTOE,CZ,2018,14.049,
ESTAT:TEN00125(1.0),28/04/23 11:00:00,A,FC_OTH_HH_E,RA410,KTOE,CZ,2019,14.324,
ESTAT:TEN00125(1.0),28/04/23 11:00:00,A,FC_OTH_HH_E,RA410,KTOE,CZ,2020,14.713,
ESTAT:TEN00125(1.0),28/04/23 11:00:00,A,FC_OTH_HH_E,RA410,KTOE,CZ,2021,15.112,
ESTAT:TEN00125(1.0),28/04/23 11:00:00,A,FC_OTH_HH_E,RA410,KTOE,DE,2010,454.954,
ESTAT:TEN00125(1.0),28/04/23 11:00:00,A,FC_OTH_HH_E,RA410,KTOE,DE,2011,521.233,
ESTAT:TEN00125(1.0),28/04/23 11:00:00,A,FC_OTH_HH_E,RA410,KTOE,DE,2012,542.538,
ESTAT:TEN00125(1.0),28/04/23 11:00:00,A,FC_OTH_HH_E,RA410,KTOE,DE,2013,548.414,
ESTAT:TEN00125(1.0),28/04/23 11:00:00,A,FC_OTH_HH_E,RA410,KTOE,DE,2014,590.714,
ESTAT:TEN00125(1.0),28/04/23 11:00:00,A,FC_OTH_HH_E,RA410,KTOE,DE,2015,632.512,
ESTAT:TEN00125(1.0),28/04/23 11:00:00,A,FC_OTH_HH_E,RA410,KTOE,DE,2016,631.962,
ESTAT:TEN00125(1.0),28/04/23 11:00:00,A,FC_OTH_HH_E,RA410,KTOE,DE,2017,645.577,
ESTAT:TEN00125(1.0),28/04/23 11:00:00,A,FC_OTH_HH_E,RA410,KTOE,DE,2018,729.770,
ESTAT:TEN00125(1.0),28/04/23 11:00:00,A,FC_OTH_HH_E,RA410,KTOE,DE,2019,697.693,
ESTAT:TEN00125(1.0),28/04/23 11:00:00,A,FC_OTH_HH_E,RA410,KTOE,DE,2020,732.134,
ESTAT:TEN00125(1.0),28/04/23 11:00:00,A,FC_OTH_HH_E,RA410,KTOE,DE,2021,694.659,
ESTAT:TEN00125(1.0),28/04/23 11:00:00,A,FC_OTH_HH_E,RA410,KTOE,DK,2010,9.996,
ESTAT:TEN00125(1.0),28/04/23 11:00:00,A,FC_OTH_HH_E,RA410,KTOE,DK,2011,10.522,
ESTAT:TEN00125(1.0),28/04/23 11:00:00,A,FC_OTH_HH_E,RA410,KTOE,DK,2012,10.847,
ESTAT:TEN00125(1.0),28/04/23 11:00:00,A,FC_OTH_HH_E,RA410,KTOE,DK,2013,11.198,
ESTAT:TEN00125(1.0),28/04/23 11:00:00,A,FC_OTH_HH_E,RA410,KTOE,DK,2014,11.461,
ESTAT:TEN00125(1.0),28/04/23 11:00:00,A,FC_OTH_HH_E,RA410,KTOE,DK,2015,11.790,
ESTAT:TEN00125(1.0),28/04/23 11:00:00,A,FC_OTH_HH_E,RA410,KTOE,DK,2016,11.955,
ESTAT:TEN00125(1.0),28/04/23 11:00:00,A,FC_OTH_HH_E,RA410,KTOE,DK,2017,12.119,
ESTAT:TEN00125(1.0),28/04/23 11:00:00,A,FC_OTH_HH_E,RA410,KTOE,DK,2018,12.251,
ESTAT:TEN00125(1.0),28/04/23 11:00:00,A,FC_OTH_HH_E,RA410,KTOE,DK,2019,12.404,
ESTAT:TEN00125(1.0),28/04/23 11:00:00,A,FC_OTH_HH_E,RA410,KTOE,DK,2020,12.404,
ESTAT:TEN00125(1.0),28/04/23 11:00:00,A,FC_OTH_HH_E,RA410,KTOE,DK,2021,12.404,
ESTAT:TEN00125(1.0),28/04/23 11:00:00,A,FC_OTH_HH_E,RA410,KTOE,EE,2010,0.000,
ESTAT:TEN00125(1.0),28/04/23 11:00:00,A,FC_OTH_HH_E,RA410,KTOE,EE,2011,0.000,
ESTAT:TEN00125(1.0),28/04/23 11:00:00,A,FC_OTH_HH_E,RA410,KTOE,EE,2012,0.000,
ESTAT:TEN00125(1.0),28/04/23 11:00:00,A,FC_OTH_HH_E,RA410,KTOE,EE,2013,0.000,
ESTAT:TEN00125(1.0),28/04/23 11:00:00,A,FC_OTH_HH_E,RA410,KTOE,EE,2014,0.000,
ESTAT:TEN00125(1.0),28/04/23 11:00:00,A,FC_OTH_HH_E,RA410,KTOE,EE,2015,0.000,
ESTAT:TEN00125(1.0),28/04/23 11:00:00,A,FC_OTH_HH_E,RA410,KTOE,EE,2016,0.000,
ESTAT:TEN00125(1.0),28/04/23 11:00:00,A,FC_OTH_HH_E,RA410,KTOE,EE,2017,0.000,
ESTAT:TEN00125(1.0),28/04/23 11:00:00,A,FC_OTH_HH_E,RA410,KTOE,EE,2018,0.000,
ESTAT:TEN00125(1.0),28/04/23 11:00:00,A,FC_OTH_HH_E,RA410,KTOE,EE,2019,0.000,
ESTAT:TEN00125(1.0),28/04/23 11:00:00,A,FC_OTH_HH_E,RA410,KTOE,EE,2020,0.000,
ESTAT:TEN00125(1.0),28/04/23 11:00:00,A,FC_OTH_HH_E,RA410,KTOE,EE,2021,0.000,
ESTAT:TEN00125(1.0),28/04/23 11:00:00,A,FC_OTH_HH_E,RA410,KTOE,EL,2010,231.155,
ESTAT:TEN00125(1.0),28/04/23 11:00:00,A,FC_OTH_HH_E,RA410,KTOE,EL,2011,231.346,
ESTAT:TEN00125(1.0),28/04/23 11:00:00,A,FC_OTH_HH_E,RA410,KTOE,EL,2012,233.137,
ESTAT:TEN00125(1.0),28/04/23 11:00:00,A,FC_OTH_HH_E,RA410,KTOE,EL,2013,236.434,
ESTAT:TEN00125(1.0),28/04/23 11:00:00,A,FC_OTH_HH_E,RA410,KTOE,EL,2014,242.476,
ESTAT:TEN00125(1.0),28/04/23 11:00:00,A,FC_OTH_HH_E,RA410,KTOE,EL,2015,248.280,
ESTAT:TEN00125(1.0),28/04/23 11:00:00,A,FC_OTH_HH_E,RA410,KTOE,EL,2016,253.201,
ESTAT:TEN00125(1.0),28/04/23 11:00:00,A,FC_OTH_HH_E,RA410,KTOE,EL,2017,259.936,
ESTAT:TEN00125(1.0),28/04/23 11:00:00,A,FC_OTH_HH_E,RA410,KTOE,EL,2018,265.453,
ESTAT:TEN00125(1.0),28/04/23 11:00:00,A,FC_OTH_HH_E,RA410,KTOE,EL,2019,273.837,
ESTAT:TEN00125(1.0),28/04/23 11:00:00,A,FC_OTH_HH_E,RA410,KTOE,EL,2020,280.799,
ESTAT:TEN00125(1.0),28/04/23 11:00:00,A,FC_OTH_HH_E,RA410,KTOE,EL,2021,291.151,
ESTAT:TEN00125(1.0),28/04/23 11:00:00,A,FC_OTH_HH_E,RA410,KTOE,ES,2010,140.086,
ESTAT:TEN00125(1.0),28/04/23 11:00:00,A,FC_OTH_HH_E,RA410,KTOE,ES,2011,141.500,
ESTAT:TEN00125(1.0),28/04/23 11:00:00,A,FC_OTH_HH_E,RA410,KTOE,ES,2012,155.720,
ESTAT:TEN00125(1.0),28/04/23 11:00:00,A,FC_OTH_HH_E,RA410,KTOE,ES,2013,171.369,
ESTAT:TEN00125(1.0),28/04/23 11:00:00,A,FC_OTH_HH_E,RA410,KTOE,ES,2014,183.790,
ESTAT:TEN00125(1.0),28/04/23 11:00:00,A,FC_OTH_HH_E,RA410,KTOE,ES,2015,197.627,
ESTAT:TEN00125(1.0),28/04/23 11:00:00,A,FC_OTH_HH_E,RA410,KTOE,ES,2016,213.283,
ESTAT:TEN00125(1.0),28/04/23 11:00:00,A,FC_OTH_HH_E,RA410,KTOE,ES,2017,226.327,
